member_number,last_purchase,first_purchase,frequency,monetary,total_items,recency,tenure_days,AOV,avg_items_per_order,R_score,F_score,M_score,RFM_code,Segment
4247,2014-01-02,2014-01-02,1,5.6000000000000005,4,728,0,5.6000000000000005,4.0,1,1,1,111,Vãng lai
4248,2014-10-09,2014-10-09,1,11.7,4,448,0,11.7,4.0,1,1,1,111,Vãng lai
4249,2015-12-04,2014-03-01,5,87.28000000000002,22,27,643,17.456000000000003,4.4,5,4,3,543,Trung thành
4250,2014-10-25,2014-01-17,2,39.76,9,432,281,19.88,4.5,1,2,2,122,Khác
4251,2015-12-21,2014-07-01,6,161.99,33,10,538,26.998333333333335,5.5,5,5,5,555,VIP
4252,2015-04-10,2014-04-28,3,131.16,23,265,347,43.72,7.666666666666667,2,3,5,235,Nguy cơ
4254,2015-08-14,2014-12-25,3,58.42,9,139,232,19.473333333333333,3.0,3,3,2,332,Trung thành
4255,2015-09-02,2014-01-02,5,99.36,21,120,608,19.872,4.2,3,4,4,344,Trung thành
4256,2014-05-19,2014-02-03,3,59.2,13,591,105,19.733333333333334,4.333333333333333,1,3,2,132,Nguy cơ
4257,2015-08-21,2014-02-03,6,191.75,29,132,564,31.958333333333332,4.833333333333333,3,5,5,355,Trung thành
4258,2015-12-11,2014-06-13,5,130.7,26,20,546,26.139999999999997,5.2,5,4,5,545,VIP
4259,2015-06-24,2014-07-23,5,46.370000000000005,24,190,336,9.274000000000001,4.8,2,4,2,242,Nguy cơ
4260,2015-11-16,2014-01-01,4,64.2,24,45,684,16.05,6.0,5,4,3,543,Trung thành
4261,2015-02-16,2014-02-08,5,157.25,24,318,373,31.45,4.8,2,4,5,245,Nguy cơ
4262,2015-10-16,2014-03-03,7,137.1,33,76,592,19.585714285714285,4.714285714285714,4,5,5,455,VIP
4264,2015-05-11,2014-02-18,4,60.900000000000006,18,234,447,15.225000000000001,4.5,2,4,2,242,Nguy cơ
4265,2015-12-12,2014-03-08,5,49.9,24,19,644,9.98,4.8,5,4,2,542,Trung thành
4266,2015-07-31,2014-02-19,5,130.5,38,153,527,26.1,7.6,3,4,5,345,Trung thành
4267,2015-10-10,2014-11-12,6,143.70000000000002,26,82,332,23.950000000000003,4.333333333333333,4,5,5,455,VIP
4268,2015-04-25,2014-02-22,5,75.75,22,250,427,15.15,4.4,2,4,3,243,Nguy cơ
4269,2015-04-01,2014-06-29,3,94.2,16,274,276,31.400000000000002,5.333333333333333,2,3,4,234,Nguy cơ
4270,2015-02-08,2014-03-16,3,44.720000000000006,11,326,329,14.906666666666668,3.6666666666666665,1,3,2,132,Nguy cơ
4271,2014-12-19,2014-06-11,2,52.04,12,377,191,26.02,6.0,1,2,2,122,Khác
4272,2015-06-06,2014-05-06,9,240.39999999999998,46,208,396,26.71111111111111,5.111111111111111,2,5,5,255,Nguy cơ
4273,2015-06-14,2015-01-22,4,49.1,15,200,143,12.275,3.75,2,4,2,242,Nguy cơ
4274,2015-09-30,2014-02-24,6,103.60000000000001,24,92,583,17.26666666666667,4.0,4,5,4,454,VIP
4275,2015-09-11,2014-04-03,5,144.6,32,111,526,28.919999999999998,6.4,3,4,5,345,Trung thành
4277,2015-12-06,2014-08-03,7,129.66,50,25,490,18.52285714285714,7.142857142857143,5,5,5,555,VIP
4278,2014-07-03,2014-05-20,2,43.8,6,546,44,21.9,3.0,1,2,2,122,Khác
4279,2014-01-27,2014-01-27,1,16.9,2,703,0,16.9,2.0,1,1,1,111,Vãng lai
4280,2015-12-06,2014-03-01,5,241.60000000000002,33,25,645,48.32000000000001,6.6,5,4,5,545,VIP
4281,2015-10-18,2014-03-09,5,108.96,32,74,588,21.791999999999998,6.4,4,4,4,444,VIP
4282,2015-06-23,2014-06-20,2,41.2,9,191,368,20.6,4.5,2,2,2,222,Khác
4283,2014-06-20,2014-04-04,3,91.89999999999999,15,559,77,30.63333333333333,5.0,1,3,4,134,Nguy cơ
4284,2015-10-14,2014-06-18,3,62.300000000000004,15,78,483,20.76666666666667,5.0,4,3,3,433,Trung thành
4285,2015-12-29,2014-04-13,4,60.65,15,2,625,15.1625,3.75,5,4,2,542,Trung thành
4286,2015-09-12,2014-11-22,4,79.80000000000001,26,110,294,19.950000000000003,6.5,3,4,3,343,Trung thành
4287,2015-08-06,2014-07-20,2,39.5,10,147,382,19.75,5.0,3,2,2,322,Khác
4288,2015-11-13,2014-06-20,5,131.0,23,48,511,26.2,4.6,4,4,5,445,VIP
4289,2015-10-08,2014-09-05,3,115.3,17,84,398,38.43333333333333,5.666666666666667,4,3,4,434,Trung thành
4290,2014-09-04,2014-03-26,3,42.85,16,483,162,14.283333333333333,5.333333333333333,1,3,2,132,Nguy cơ
4291,2015-12-09,2014-02-02,6,86.36,30,22,675,14.393333333333333,5.0,5,5,3,553,Trung thành
4292,2015-12-05,2014-01-19,7,189.70000000000002,36,26,685,27.1,5.142857142857143,5,5,5,555,VIP
4293,2015-09-30,2014-03-28,7,265.70000000000005,51,92,551,37.95714285714286,7.285714285714286,4,5,5,455,VIP
4294,2015-12-03,2014-03-03,6,66.6,27,28,640,11.1,4.5,5,5,3,553,Trung thành
4295,2015-10-26,2015-03-24,3,98.69999999999999,20,66,216,32.9,6.666666666666667,4,3,4,434,Trung thành
4296,2015-08-26,2014-12-15,4,86.4,17,127,254,21.6,4.25,3,4,3,343,Trung thành
4297,2015-10-27,2014-03-02,8,145.52,48,65,604,18.19,6.0,4,5,5,455,VIP
4298,2015-07-25,2014-03-22,3,45.45,16,159,490,15.15,5.333333333333333,3,3,2,332,Trung thành
4299,2015-08-14,2014-01-19,6,135.69,28,139,572,22.615,4.666666666666667,3,5,5,355,Trung thành
4300,2015-04-04,2014-01-28,3,41.1,10,271,431,13.700000000000001,3.3333333333333335,2,3,2,232,Nguy cơ
4301,2015-12-20,2014-12-24,4,138.26,33,11,361,34.565,8.25,5,4,5,545,VIP
4302,2015-11-05,2014-07-14,7,254.70000000000002,39,56,479,36.385714285714286,5.571428571428571,4,5,5,455,VIP
4303,2015-12-25,2014-01-17,9,245.36,51,6,707,27.262222222222224,5.666666666666667,5,5,5,555,VIP
4304,2015-02-14,2014-07-18,3,50.36,17,320,211,16.786666666666665,5.666666666666667,2,3,2,232,Nguy cơ
4305,2015-07-24,2014-09-02,6,117.66,27,160,325,19.61,4.5,3,5,4,354,Trung thành
4306,2015-12-28,2014-05-17,4,81.15,19,3,590,20.2875,4.75,5,4,3,543,Trung thành
4307,2014-07-05,2014-07-05,1,21.96,6,544,0,21.96,6.0,1,1,1,111,Vãng lai
4308,2015-12-05,2014-01-07,6,92.12,35,26,697,15.353333333333333,5.833333333333333,5,5,4,554,VIP
4309,2015-09-15,2014-04-13,2,11.7,8,107,520,5.85,4.0,3,2,1,321,Khác
4310,2015-02-27,2014-01-04,3,68.7,14,307,419,22.900000000000002,4.666666666666667,2,3,3,233,Nguy cơ
4311,2014-12-06,2014-06-23,2,39.8,9,390,166,19.9,4.5,1,2,2,122,Khác
4312,2015-12-14,2014-04-02,5,151.06,36,17,621,30.212,7.2,5,4,5,545,VIP
4313,2015-07-28,2014-07-17,4,97.42,18,156,376,24.355,4.5,3,4,4,344,Trung thành
4314,2015-05-02,2014-01-27,7,76.9,34,243,460,10.985714285714286,4.857142857142857,2,5,3,253,Nguy cơ
4315,2015-04-26,2014-04-19,2,25.200000000000003,18,249,372,12.600000000000001,9.0,2,2,1,221,Khác
4316,2015-01-11,2014-01-02,8,186.46,47,354,374,23.3075,5.875,1,5,5,155,Nguy cơ
4317,2014-03-27,2014-01-28,2,37.1,7,644,58,18.55,3.5,1,2,2,122,Khác
4318,2014-08-28,2014-03-27,3,39.95,11,490,154,13.316666666666668,3.6666666666666665,1,3,2,132,Nguy cơ
4319,2015-11-08,2014-03-10,6,77.56,21,53,608,12.926666666666668,3.5,4,5,3,453,Trung thành
4320,2015-12-11,2014-02-17,5,79.80000000000001,25,20,662,15.960000000000003,5.0,5,4,3,543,Trung thành
4321,2015-10-27,2014-01-14,6,159.60000000000002,30,65,651,26.600000000000005,5.0,4,5,5,455,VIP
4322,2015-12-03,2014-04-03,5,77.7,24,28,609,15.540000000000001,4.8,5,4,3,543,Trung thành
4323,2015-12-17,2014-09-20,5,111.7,23,14,453,22.34,4.6,5,4,4,544,VIP
4324,2015-01-05,2014-01-25,4,155.8,27,360,345,38.95,6.75,1,4,5,145,Nguy cơ
4325,2015-10-14,2014-03-03,4,142.7,18,78,590,35.675,4.5,4,4,5,445,VIP
4326,2015-11-06,2015-01-21,5,111.36,25,55,289,22.272,5.0,4,4,4,444,VIP
4327,2015-04-26,2014-08-05,2,32.76,10,249,264,16.38,5.0,2,2,1,221,Khác
4328,2015-08-29,2015-02-04,3,236.0,32,124,206,78.66666666666667,10.666666666666666,3,3,5,335,Trung thành
4329,2014-10-23,2014-01-20,3,43.75,9,434,276,14.583333333333334,3.0,1,3,2,132,Nguy cơ
4330,2015-06-22,2014-03-26,6,188.9,32,192,453,31.483333333333334,5.333333333333333,2,5,5,255,Nguy cơ
4331,2015-09-10,2014-05-25,3,50.0,11,112,473,16.666666666666668,3.6666666666666665,3,3,2,332,Trung thành
4332,2015-11-24,2015-10-25,2,30.250000000000004,6,37,30,15.125000000000002,3.0,5,2,1,521,Mới
4333,2015-07-01,2015-07-01,1,22.8,4,183,0,22.8,4.0,3,1,1,311,Vãng lai
4334,2015-11-10,2014-01-29,5,78.05,31,51,650,15.61,6.2,4,4,3,443,Trung thành
4335,2015-12-05,2014-03-01,7,135.32,38,26,644,19.33142857142857,5.428571428571429,5,5,5,555,VIP
4336,2015-10-10,2014-10-12,6,122.5,28,82,363,20.416666666666668,4.666666666666667,4,5,4,454,VIP
4337,2015-10-26,2014-04-27,3,129.34,19,66,547,43.11333333333334,6.333333333333333,4,3,5,435,Trung thành
4338,2015-10-11,2014-04-14,11,239.75,52,81,545,21.795454545454547,4.7272727272727275,4,5,5,455,VIP
4339,2014-11-20,2014-03-27,3,43.76,9,406,238,14.586666666666666,3.0,1,3,2,132,Nguy cơ
4340,2015-12-25,2014-06-27,6,128.5,25,6,546,21.416666666666668,4.166666666666667,5,5,5,555,VIP
4341,2014-10-26,2014-02-12,3,53.230000000000004,15,431,256,17.743333333333336,5.0,1,3,2,132,Nguy cơ
4342,2015-03-18,2014-04-17,5,49.3,14,288,335,9.86,2.8,2,4,2,242,Nguy cơ
4343,2015-12-21,2014-04-26,2,55.78,16,10,604,27.89,8.0,5,2,2,522,Mới
4344,2015-05-06,2014-10-30,3,87.8,17,239,188,29.266666666666666,5.666666666666667,2,3,3,233,Nguy cơ
4345,2015-01-28,2014-03-19,3,93.06,15,337,315,31.02,5.0,1,3,4,134,Nguy cơ
4347,2015-03-07,2014-07-09,2,22.5,7,299,241,11.25,3.5,2,2,1,221,Khác
4348,2015-04-11,2014-02-11,5,65.0,22,264,424,13.0,4.4,2,4,3,243,Nguy cơ
4349,2015-03-14,2014-01-29,4,48.1,13,292,409,12.025,3.25,2,4,2,242,Nguy cơ
4351,2015-08-21,2014-11-26,4,184.4,29,132,268,46.1,7.25,3,4,5,345,Trung thành
4352,2015-12-29,2015-04-14,4,114.75,24,2,259,28.6875,6.0,5,4,4,544,VIP
4353,2015-08-24,2014-07-12,6,169.0,28,129,408,28.166666666666668,4.666666666666667,3,5,5,355,Trung thành
4354,2015-01-16,2014-07-30,2,34.7,11,349,170,17.35,5.5,1,2,1,121,Khác
4355,2015-11-21,2014-01-13,4,50.0,18,40,677,12.5,4.5,5,4,2,542,Trung thành
4356,2015-12-01,2014-01-09,3,134.5,16,30,691,44.833333333333336,5.333333333333333,5,3,5,535,Trung thành
4357,2015-10-10,2014-09-07,3,72.80000000000001,16,82,398,24.26666666666667,5.333333333333333,4,3,3,433,Trung thành
4358,2015-11-06,2014-08-11,3,107.30000000000001,11,55,452,35.76666666666667,3.6666666666666665,4,3,4,434,Trung thành
4359,2015-09-24,2014-03-02,3,60.85000000000001,18,98,571,20.283333333333335,6.0,4,3,2,432,Trung thành
4360,2015-02-23,2014-09-27,3,66.25,11,311,149,22.083333333333332,3.6666666666666665,2,3,3,233,Nguy cơ
4361,2015-09-05,2014-07-14,4,46.25,15,117,418,11.5625,3.75,3,4,2,342,Trung thành
4362,2015-07-11,2014-01-14,6,123.55,29,173,543,20.591666666666665,4.833333333333333,3,5,4,354,Trung thành
4363,2015-07-01,2014-05-30,3,76.9,13,183,397,25.633333333333336,4.333333333333333,3,3,3,333,Trung thành
4364,2015-12-24,2014-01-21,9,157.05,45,7,702,17.450000000000003,5.0,5,5,5,555,VIP
4365,2015-02-20,2014-01-23,2,6.5,4,314,393,3.25,2.0,2,2,1,221,Khác
4366,2015-08-13,2015-08-13,1,5.700000000000001,6,140,0,5.700000000000001,6.0,3,1,1,311,Vãng lai
4367,2015-11-15,2014-01-07,5,81.31,22,46,677,16.262,4.4,5,4,3,543,Trung thành
4368,2015-10-12,2014-02-20,4,36.400000000000006,12,80,599,9.100000000000001,3.0,4,4,1,441,Trung thành
4369,2015-08-25,2014-08-05,4,58.3,21,128,385,14.575,5.25,3,4,2,342,Trung thành
4370,2014-06-06,2014-02-12,3,64.35,16,573,114,21.45,5.333333333333333,1,3,3,133,Nguy cơ
4371,2015-06-21,2014-03-29,4,75.45,16,193,449,18.8625,4.0,2,4,3,243,Nguy cơ
4372,2015-07-30,2014-01-30,4,76.65,34,154,546,19.1625,8.5,3,4,3,343,Trung thành
4373,2015-08-12,2014-05-16,3,104.60000000000001,17,141,453,34.86666666666667,5.666666666666667,3,3,4,334,Trung thành
4374,2014-09-19,2014-08-18,2,47.7,9,468,32,23.85,4.5,1,2,2,122,Khác
4375,2015-10-05,2014-01-31,5,82.6,23,87,612,16.52,4.6,4,4,3,443,Trung thành
4376,2015-11-22,2014-02-15,10,160.32,46,39,645,16.032,4.6,5,5,5,555,VIP
4377,2015-02-23,2014-05-06,2,58.5,18,311,293,29.25,9.0,2,2,2,222,Khác
4378,2015-05-04,2014-10-05,2,14.5,6,241,211,7.25,3.0,2,2,1,221,Khác
4379,2015-10-01,2014-08-26,2,17.599999999999998,7,91,401,8.799999999999999,3.5,4,2,1,421,Khác
4380,2015-11-03,2014-04-09,4,175.9,24,58,573,43.975,6.0,4,4,5,445,VIP
4381,2015-09-30,2014-08-25,3,64.30000000000001,13,92,401,21.433333333333337,4.333333333333333,4,3,3,433,Trung thành
4382,2015-11-13,2014-03-01,2,85.80000000000001,11,48,622,42.900000000000006,5.5,4,2,3,423,Khác
4383,2014-12-02,2014-06-03,2,23.700000000000003,7,394,182,11.850000000000001,3.5,1,2,1,121,Khác
4384,2015-09-22,2014-09-06,4,99.6,24,100,381,24.9,6.0,4,4,4,444,VIP
4385,2015-11-17,2014-08-05,2,53.38,11,44,469,26.69,5.5,5,2,2,522,Mới
4386,2015-09-08,2015-09-08,1,4.5,2,114,0,4.5,2.0,3,1,1,311,Vãng lai
4387,2015-09-16,2014-02-14,8,115.2,31,106,579,14.4,3.875,3,5,4,354,Trung thành
4388,2015-03-20,2014-02-18,4,146.25,30,286,395,36.5625,7.5,2,4,5,245,Nguy cơ
4389,2015-12-17,2014-04-22,7,231.44,42,14,604,33.06285714285714,6.0,5,5,5,555,VIP
4390,2015-01-20,2014-11-15,2,63.400000000000006,13,345,66,31.700000000000003,6.5,1,2,3,123,Khác
4391,2015-03-26,2014-01-23,6,143.84,23,280,427,23.973333333333333,3.8333333333333335,2,5,5,255,Nguy cơ
4392,2015-11-28,2014-01-17,5,86.42,18,33,680,17.284,3.6,5,4,3,543,Trung thành
4393,2015-11-24,2014-02-05,2,51.400000000000006,10,37,657,25.700000000000003,5.0,5,2,2,522,Mới
4394,2014-11-13,2014-02-14,4,79.9,14,413,272,19.975,3.5,1,4,3,143,Nguy cơ
4395,2015-06-25,2015-02-25,3,98.5,13,189,120,32.833333333333336,4.333333333333333,3,3,4,334,Trung thành
4396,2015-06-12,2014-03-20,2,82.22,8,202,449,41.11,4.0,2,2,3,223,Khác
4397,2015-06-27,2014-08-28,4,43.84,18,187,303,10.96,4.5,3,4,2,342,Trung thành
4398,2015-11-09,2014-03-12,5,81.9,19,52,607,16.380000000000003,3.8,4,4,3,443,Trung thành
4400,2015-12-11,2014-01-21,3,33.019999999999996,8,20,689,11.006666666666666,2.6666666666666665,5,3,1,531,Trung thành
4401,2014-10-09,2014-02-24,4,40.2,15,448,227,10.05,3.75,1,4,2,142,Nguy cơ
4402,2014-10-09,2014-04-04,2,97.9,13,448,188,48.95,6.5,1,2,4,124,Khác
4403,2015-09-20,2014-01-11,5,65.45,19,102,617,13.09,3.8,4,4,3,443,Trung thành
4404,2014-10-10,2014-03-13,3,63.599999999999994,15,447,211,21.2,5.0,1,3,3,133,Nguy cơ
4405,2015-07-22,2015-01-06,2,72.7,18,162,197,36.35,9.0,3,2,3,323,Khác
4406,2015-05-27,2014-01-20,8,91.42,32,218,492,11.4275,4.0,2,5,4,254,Nguy cơ
4407,2015-02-19,2014-06-06,3,41.85,11,315,258,13.950000000000001,3.6666666666666665,2,3,2,232,Nguy cơ
4408,2015-04-20,2014-02-01,4,45.92,14,255,443,11.48,3.5,2,4,2,242,Nguy cơ
4409,2015-01-15,2014-05-06,2,27.340000000000003,12,350,254,13.670000000000002,6.0,1,2,1,121,Khác
4410,2015-10-12,2014-05-24,4,61.55,20,80,506,15.3875,5.0,4,4,2,442,Trung thành
4411,2015-07-22,2015-04-17,2,76.8,12,162,96,38.4,6.0,3,2,3,323,Khác
4412,2015-12-20,2014-03-11,6,171.56,27,11,649,28.593333333333334,4.5,5,5,5,555,VIP
4413,2015-10-11,2014-09-07,3,49.5,14,81,399,16.5,4.666666666666667,4,3,2,432,Trung thành
4414,2015-01-23,2014-02-17,3,69.26,14,342,340,23.08666666666667,4.666666666666667,1,3,3,133,Nguy cơ
4415,2015-01-27,2014-03-06,4,44.2,15,338,327,11.05,3.75,1,4,2,142,Nguy cơ
4416,2015-12-23,2014-02-25,7,72.3,29,8,666,10.328571428571427,4.142857142857143,5,5,3,553,Trung thành
4417,2015-05-18,2015-01-21,4,217.20000000000002,36,227,117,54.300000000000004,9.0,2,4,5,245,Nguy cơ
4418,2015-10-04,2014-02-20,4,134.6,19,88,591,33.65,4.75,4,4,5,445,VIP
4419,2015-12-23,2015-12-23,1,4.6,4,8,0,4.6,4.0,5,1,1,511,Mới
4420,2015-02-25,2014-09-26,3,54.2,14,309,152,18.066666666666666,4.666666666666667,2,3,2,232,Nguy cơ
4422,2014-10-19,2014-03-24,2,53.32000000000001,12,438,209,26.660000000000004,6.0,1,2,2,122,Khác
4423,2014-02-25,2014-02-25,1,11.4,6,674,0,11.4,6.0,1,1,1,111,Vãng lai
4424,2015-10-16,2014-08-31,3,143.65,18,76,411,47.88333333333333,6.0,4,3,5,435,Trung thành
4425,2015-10-17,2015-10-17,1,23.700000000000003,6,75,0,23.700000000000003,6.0,4,1,1,411,Vãng lai
4426,2015-06-06,2014-01-05,7,114.5,31,208,517,16.357142857142858,4.428571428571429,2,5,4,254,Nguy cơ
4427,2015-01-31,2014-01-09,5,128.7,24,334,387,25.74,4.8,1,4,5,145,Nguy cơ
4428,2015-08-23,2014-08-16,3,39.699999999999996,13,130,372,13.233333333333333,4.333333333333333,3,3,2,332,Trung thành
4429,2015-07-21,2015-07-21,1,23.5,4,163,0,23.5,4.0,3,1,1,311,Vãng lai
4430,2015-12-02,2014-02-17,5,170.7,34,29,653,34.14,6.8,5,4,5,545,VIP
4431,2015-11-16,2014-03-16,5,72.80000000000001,32,45,610,14.560000000000002,6.4,5,4,3,543,Trung thành
4432,2015-09-25,2014-09-01,5,73.1,18,97,389,14.62,3.6,4,4,3,443,Trung thành
4433,2015-05-25,2014-02-16,5,165.20000000000002,38,220,463,33.040000000000006,7.6,2,4,5,245,Nguy cơ
4434,2015-09-21,2014-01-28,6,235.10999999999999,31,101,601,39.184999999999995,5.166666666666667,4,5,5,455,VIP
4435,2014-12-06,2014-01-27,4,15.700000000000001,13,390,313,3.9250000000000003,3.25,1,4,1,141,Nguy cơ
4436,2015-12-23,2015-12-23,1,24.1,5,8,0,24.1,5.0,5,1,1,511,Mới
4437,2015-11-29,2014-11-04,9,285.6,44,32,390,31.733333333333334,4.888888888888889,5,5,5,555,VIP
4439,2015-08-21,2015-01-01,3,54.3,15,132,232,18.099999999999998,5.0,3,3,2,332,Trung thành
4440,2015-12-01,2014-02-12,6,118.2,26,30,657,19.7,4.333333333333333,5,5,4,554,VIP
4441,2015-11-09,2014-02-15,6,133.3,30,52,632,22.21666666666667,5.0,4,5,5,455,VIP
4442,2015-11-28,2014-01-05,5,143.70000000000002,33,33,692,28.740000000000002,6.6,5,4,5,545,VIP
4443,2014-11-10,2014-01-31,3,56.5,16,416,283,18.833333333333332,5.333333333333333,1,3,2,132,Nguy cơ
4444,2015-10-06,2014-04-25,5,110.8,34,86,529,22.16,6.8,4,4,4,444,VIP
4445,2015-12-01,2014-04-25,6,141.20000000000002,34,30,585,23.533333333333335,5.666666666666667,5,5,5,555,VIP
4447,2015-05-01,2015-05-01,1,6.800000000000001,4,244,0,6.800000000000001,4.0,2,1,1,211,Vãng lai
4448,2015-01-06,2014-02-21,5,121.70000000000002,26,359,319,24.340000000000003,5.2,1,4,4,144,Nguy cơ
4449,2015-03-30,2014-09-25,3,78.0,20,276,186,26.0,6.666666666666667,2,3,3,233,Nguy cơ
4450,2015-07-30,2014-02-01,3,60.8,10,154,544,20.266666666666666,3.3333333333333335,3,3,2,332,Trung thành
4451,2014-11-23,2014-11-23,1,18.9,5,403,0,18.9,5.0,1,1,1,111,Vãng lai
4452,2015-11-23,2015-06-17,2,44.6,10,38,159,22.3,5.0,5,2,2,522,Mới
4453,2015-08-23,2014-01-26,8,154.6,33,130,574,19.325,4.125,3,5,5,355,Trung thành
4454,2015-12-23,2015-12-23,1,14.1,5,8,0,14.1,5.0,5,1,1,511,Mới
4455,2015-12-26,2014-06-18,8,105.66,30,5,556,13.2075,3.75,5,5,4,554,VIP
4456,2015-08-08,2014-05-01,5,91.55,35,145,464,18.31,7.0,3,4,4,344,Trung thành
4457,2015-09-03,2014-06-21,2,63.800000000000004,19,119,439,31.900000000000002,9.5,3,2,3,323,Khác
4458,2014-03-21,2014-01-27,2,38.2,11,650,53,19.1,5.5,1,2,2,122,Khác
4459,2015-12-18,2014-08-12,5,76.1,23,13,493,15.219999999999999,4.6,5,4,3,543,Trung thành
4460,2015-07-12,2015-05-01,3,49.15,15,172,72,16.383333333333333,5.0,3,3,2,332,Trung thành
4461,2015-02-13,2014-03-30,4,81.0,18,321,320,20.25,4.5,2,4,3,243,Nguy cơ
4462,2015-06-07,2014-03-28,4,43.3,23,207,436,10.825,5.75,2,4,2,242,Nguy cơ
4463,2015-11-03,2014-05-03,4,111.30000000000001,19,58,549,27.825000000000003,4.75,4,4,4,444,VIP
4464,2015-10-21,2014-01-23,8,89.6,35,71,636,11.2,4.375,4,5,4,454,VIP
4465,2014-12-29,2014-01-04,2,51.6,10,367,359,25.8,5.0,1,2,2,122,Khác
4466,2015-09-03,2014-07-14,3,54.00000000000001,16,119,416,18.000000000000004,5.333333333333333,3,3,2,332,Trung thành
4467,2015-11-22,2014-01-11,4,95.4,24,39,680,23.85,6.0,5,4,4,544,VIP
4468,2015-06-15,2014-03-12,4,152.79999999999998,32,199,460,38.199999999999996,8.0,2,4,5,245,Nguy cơ
4469,2015-10-18,2014-09-13,3,111.19999999999999,17,74,400,37.06666666666666,5.666666666666667,4,3,4,434,Trung thành
4470,2015-12-23,2014-02-08,5,117.0,26,8,683,23.4,5.2,5,4,4,544,VIP
4471,2015-02-28,2014-04-13,4,81.0,17,306,321,20.25,4.25,2,4,3,243,Nguy cơ
4472,2014-10-11,2014-10-11,1,9.0,6,446,0,9.0,6.0,1,1,1,111,Vãng lai
4473,2015-09-07,2014-06-03,4,177.5,29,115,461,44.375,7.25,3,4,5,345,Trung thành
4474,2015-12-10,2014-04-02,4,72.5,22,21,617,18.125,5.5,5,4,3,543,Trung thành
4475,2015-04-03,2014-07-19,2,62.10000000000001,10,272,258,31.050000000000004,5.0,2,2,3,223,Khác
4477,2015-02-15,2014-10-14,2,58.95,12,319,124,29.475,6.0,2,2,2,222,Khác
4478,2015-12-04,2014-06-20,3,72.05,19,27,532,24.016666666666666,6.333333333333333,5,3,3,533,Trung thành
4479,2015-02-10,2014-01-24,4,29.1,16,324,382,7.275,4.0,2,4,1,241,Nguy cơ
4480,2014-06-12,2014-05-17,2,46.06,9,567,26,23.03,4.5,1,2,2,122,Khác
4481,2014-09-19,2014-08-11,2,28.1,8,468,39,14.05,4.0,1,2,1,121,Khác
4482,2015-11-30,2014-12-18,3,98.19999999999999,21,31,347,32.73333333333333,7.0,5,3,4,534,Trung thành
4483,2015-08-15,2014-07-03,2,21.53,8,138,408,10.765,4.0,3,2,1,321,Khác
4484,2015-11-27,2014-04-23,3,41.92,10,34,583,13.973333333333334,3.3333333333333335,5,3,2,532,Trung thành
4485,2015-07-25,2014-01-27,4,128.55,20,159,544,32.1375,5.0,3,4,5,345,Trung thành
4486,2015-12-02,2014-07-07,6,206.66,47,29,513,34.443333333333335,7.833333333333333,5,5,5,555,VIP
4487,2015-07-20,2014-04-08,7,194.7,37,164,468,27.814285714285713,5.285714285714286,3,5,5,355,Trung thành
4488,2014-12-16,2014-04-26,3,44.0,10,380,234,14.666666666666666,3.3333333333333335,1,3,2,132,Nguy cơ
4489,2015-11-19,2014-05-24,3,67.94,15,42,544,22.646666666666665,5.0,5,3,3,533,Trung thành
4490,2014-01-21,2014-01-21,1,17.6,6,709,0,17.6,6.0,1,1,1,111,Vãng lai
4491,2014-09-18,2014-09-18,1,17.1,5,469,0,17.1,5.0,1,1,1,111,Vãng lai
4492,2015-06-14,2014-04-24,4,85.0,15,200,416,21.25,3.75,2,4,3,243,Nguy cơ
4493,2015-10-29,2014-03-16,4,50.1,19,63,592,12.525,4.75,4,4,2,442,Trung thành
4494,2015-11-02,2014-01-27,9,277.9,41,59,644,30.877777777777776,4.555555555555555,4,5,5,455,VIP
4495,2015-12-16,2014-05-25,7,160.55,37,15,570,22.935714285714287,5.285714285714286,5,5,5,555,VIP
4496,2015-01-23,2015-01-23,1,13.0,2,342,0,13.0,2.0,1,1,1,111,Vãng lai
4497,2015-06-07,2015-02-20,2,21.2,10,207,107,10.6,5.0,2,2,1,221,Khác
4498,2015-04-19,2014-06-14,5,88.19999999999999,19,256,309,17.639999999999997,3.8,2,4,4,244,Nguy cơ
4499,2015-10-29,2014-06-25,6,203.26000000000002,37,63,491,33.87666666666667,6.166666666666667,4,5,5,455,VIP
4500,2015-06-08,2014-02-04,4,75.6,19,206,489,18.9,4.75,2,4,3,243,Nguy cơ
4501,2015-06-15,2014-09-08,5,73.22,23,199,280,14.644,4.6,2,4,3,243,Nguy cơ
4502,2015-11-22,2014-06-04,4,42.04,15,39,536,10.51,3.75,5,4,2,542,Trung thành
4503,2015-12-19,2015-02-17,5,130.3,27,12,305,26.060000000000002,5.4,5,4,5,545,VIP
4504,2015-09-04,2014-01-21,5,76.3,30,118,591,15.26,6.0,3,4,3,343,Trung thành
4505,2015-04-17,2014-01-18,5,118.75,24,258,454,23.75,4.8,2,4,4,244,Nguy cơ
4506,2015-08-11,2015-08-11,1,8.7,4,142,0,8.7,4.0,3,1,1,311,Vãng lai
4507,2015-08-15,2015-06-18,2,59.699999999999996,11,138,58,29.849999999999998,5.5,3,2,2,322,Khác
4508,2015-10-07,2014-06-14,6,61.4,25,85,480,10.233333333333333,4.166666666666667,4,5,2,452,Trung thành
4509,2015-11-29,2014-06-06,6,290.74,44,32,541,48.45666666666667,7.333333333333333,5,5,5,555,VIP
